Palha Canas Regional Lisboa Vinho Tinto,"5,85 €/lt",Continente,Palha Canas,Bebidas
Julian Reynolds Regional Alentejano Vinho Tinto,"15,00 €/lt",Continente,Reynolds,Bebidas
Opta Encruzado Dão Vinho Branco,"13,05 €/lt",Continente,Opta,Bebidas
Herdade da Comporta Regional Península Setúbal Vinho Rosé,"11,45 €/lt",Continente,Comporta,Bebidas
Quinta de La Rosa Grande Reserva DOC Douro Vinho Tinto,"52,00 €/lt",Continente,Quinta de La Rosa,Bebidas
Giroflé Tejo Vinho Rosé,"9,85 €/lt",Continente,Giroflé,Bebidas
Castello D'Alba Superior DOC Douro Vinho Tinto,"19,85 €/lt",Continente,Castello D'Alba,Bebidas
The Foxtale Dry Fire 0% Espirituosa Sem Álcool,"18,56 €/lt",Continente,The Foxtale,Bebidas
Fiuza Alicante Bouschet Premium Tejo Vinho Tinto,"10,65 €/lt",Continente,Fiuza,Bebidas
Quinta dos Carvalhais Touriga Nacional DOC Dão Vinho Tinto,"32,00 €/lt",Continente,Quinta dos Carvalhais,Bebidas
Cognac Vsop Rémy Martin,"78,56 €/lt",Continente,Rémy Martin,Bebidas
Casillero del Diablo Sauvignon Blanc Chile Vinho Branco,"9,99 €/lt",Continente,Casillero del Diablo,Bebidas
Via Latina Loureiro DOC Vinho Verde Branco,"3,40 €/lt",Continente,Via Latina,Bebidas
Vodka Moskovskaya,"19,59 €/lt",Continente,Amber Beverage Group,Bebidas
Conde Vimioso Colheita Seleção Regional Tejo Vinho Tinto,"6,65 €/lt",Continente,Conde Vimioso,Bebidas
Whisky Nikka Taketsuru Pure Malt,"98,56 €/lt",Continente,Nikka,Bebidas
Espumante Prince Richemont Brut,"8,25 €/lt",Continente,Prince Richemont,Bebidas
Gold Drink Laranja,"21,24 €/kg",Continente,Gold Nutrition,Bebidas
Pêra Grave Reserva Regional Alentejano Vinho Tinto,"29,33 €/lt",Continente,Pêra Grave,Bebidas
Opta Dão Vinho Branco,"7,99 €/lt",Continente,Opta,Bebidas
Corvos de Lisboa Arinto Regional Lisboa Vinho Branco,"7,99 €/lt",Continente,Corvos de Lisboa,Bebidas
Raríssimo Clarete Vinho Rosé Dão,"39,47 €/lt",Continente,Raríssimo,Bebidas
Dona Maria Regional Alentejano Vinho Tinto,"11,19 €/lt",Continente,Dona Maria,Bebidas
Montarro Vinho Frisante Branco,"3,19 €/lt",Continente,Montarro,Bebidas
João Clara Regional Algarve Colheita Tardia,"25,45 €/lt",Continente,João Clara,Bebidas
Quinta Terrugem Regional Alentejano Vinho Tinto,"18,99 €/lt",Continente,Quinta Terrugem,Bebidas
Cachaça Iracema,"19,99 €/lt",Continente,Iracema,Bebidas
Tons de Duorum DOC Douro Vinho Rosé,"7,32 €/lt",Continente,Duorum,Bebidas
Carm Touriga Nacional SO2 Free Douro Vinho Tinto,"23,99 €/lt",Continente,Carm,Bebidas
Malibu Coco,"25,70 €/lt",Continente,Malibu,Bebidas
Cardeal Juta DOC Dão Tinto,"9,99 €/lt",Continente,Cardeal Juta,Bebidas
Quinta do Noval Syrah Regional Duriense Vinho Tinto,"51,87 €/lt",Continente,Quinta do Noval,Bebidas
Whisky Single Malt Scotch Glen Moray 12 Anos,"35,70 €/lt",Continente,Glen Moray,Bebidas
Quinta do Crasto Touriga Franca 2019 DOC Douro Vinho Tinto,"78,67 €/lt",Continente,Crasto,Bebidas
Malhadinha Regional Alentejo Vinho Tinto,"58,67 €/lt",Continente,Malhadinha,Bebidas
Vermute Martini Riserva Ambrato,"24,12 €/lt",Continente,Martini,Bebidas
Ferreira Dona Antónia Vinho do Porto Branco Reserva com Oferta de Copo,"17,32 €/lt",Continente,Ferreira,Bebidas
Quinta Do Côtto Vinhas Do Dote Doc Douro Vinho Tinto,"26,65 €/lt",Continente,Quinta do Côtto,Bebidas
Jack Daniel's Fire Bebida Espirituosa,"36,56 €/lt",Continente,Jack Daniel's,Bebidas
Gin The Foxtale Pineapple,"24,57 €/lt",Continente,The Foxtale,Bebidas
Gin Mare,"56,70 €/lt",Continente,Mare,Bebidas
Espumante Aliança Baga Reserva DOC Bairrada Branco Bruto,"12,65 €/lt",Continente,Aliança,Bebidas
Licor Sheridan's,"48,98 €/lt",Continente,Sheridan's,Bebidas
Espumante Contemporal Tinto Bruto,"4,79 €/lt",Continente,Contemporal,Bebidas
Herdade São Miguel Escolha Enólogos Regional Alentejano Vinho Tinto,"12,99 €/lt",Continente,Herdade de São Miguel,Bebidas
Rum Bacardi Spiced com Copo,"27,13 €/lt",Continente,Bacardi,Bebidas
Graham's Vinho do Porto Tawny 10 Anos,"31,32 €/lt",Continente,Graham's,Bebidas
Espumante Danúbio Branco Bruto,"8,79 €/lt",Continente,Danúbio,Bebidas
Clemente de B Colheita Tardia Alentejo Vinho Branco,"53,80 €/lt",Continente,Baron de B,Bebidas
Ramos Pinto DOC Vinho do Porto Lágrima Branco,"15,32 €/lt",Continente,Ramos Pinto,Bebidas
Quinta do Vale da Ribeira Premium DOC Dão Vinho Tinto,"6,65 €/lt",Continente,Quinta do Vale da Ribeira,Bebidas
Quinta da Alorna Regional Tejo Vinho Tinto,"5,99 €/lt",Continente,Quinta da Alorna,Bebidas
Leve Sôttal Regional Lisboa Vinho Branco,"6,65 €/lt",Continente,Sottal,Bebidas
Ferreira Dona Antónia Vinho do Porto 10 Anos,"25,19 €/lt",Continente,Ferreira,Bebidas
H M Borges Reserva 5 Anos Vinho da Madeira Doce,"19,32 €/lt",Continente,H M Borges,Bebidas
Mélange à Trois DOC Dão Vinho Tinto,"7,99 €/lt",Continente,Quinta dos Carvalhais,Bebidas
Rubrica Autograph Alentejo Vinho Tinto,"73,33 €/lt",Continente,Luis Duarte Vinhos,Bebidas
Bebida Energética Gaseificada,"6,31 €/lt",Continente,Red Bull,Bebidas
Flor de Laranjeira para Gin,"412,50 €/kg",Continente,Mix,Bebidas
Mina Velha Reserva Regional Lisboa Vinho Tinto,"5,32 €/lt",Continente,Mina Velha,Bebidas
Vodka Moskovskaya,"17,13 €/lt",Continente,Moskovskaya,Bebidas
Cedro do Noval DOC Douro Vinho Tinto,"21,85 €/lt",Continente,Quinta do Noval,Bebidas
Vinha do Carmo Regional Lisboa Vinho Branco,"13,19 €/lt",Continente,Vinha do Carmo,Bebidas
Gin Whitley Neil Raspberry,"34,99 €/lt",Continente,Whitley Neil,Bebidas
Conde Vimioso Reserva Regional Tejo Vinho Branco,"17,45 €/lt",Continente,Conde Vimioso,Bebidas
Whisky Jack Daniel's Gentleman Jack,"47,13 €/lt",Continente,Jack Daniel's,Bebidas
Flor de Hibisco para Gin,"389,00 €/kg",Continente,Mix,Bebidas
Aguardente Velha CR&F Reserva Extra com Copo,"71,36 €/lt",Continente,CR&F,Bebidas
Espumante Aliança Tinto Bruto,"9,67 €/lt",Continente,Aliança,Bebidas
Whisky Glenfiddich 18 Anos,"155,71 €/lt",Continente,Glenfiddich,Bebidas
Michel Lynch Merlot Nature Organic Bordeaux França Vinho Tinto,"15,85 €/lt",Continente,Michel Lynch,Bebidas
Adega Cooperativa Ponte da Barca DOC Vinho Verde Branco,"4,92 €/lt",Continente,Ponte da Barca,Bebidas
Espumante Quinta da Raza Bruto Nature Vinho Verde,"16,52 €/lt",Continente,Quinta da Raza,Bebidas
Kopke Lágrima Vinho do Porto,"14,52 €/lt",Continente,Kopke,Bebidas
Assobio DOC Douro Vinho Tinto,"10,66 €/lt",Continente,Assobio,Bebidas
Duas Quintas DOC Douro Vinho Branco,"20,12 €/lt",Continente,Duas Quintas,Bebidas
Maçanita Malvasia Fina by António Branco Douro,"29,85 €/lt",Continente,Maçanita,Bebidas
Espumante Murganheira Único Bruto Douro,"29,85 €/lt",Continente,Murganheira,Bebidas
Bebida Energética Manga sem Açúcar,"6,03 €/lt",Continente,Nocco,Bebidas
Crasto DOC Douro Vinho Rosé,"14,65 €/lt",Continente,Quinta do Crasto,Bebidas
Vallado DOC Douro Vinho Tinto,"15,00 €/lt",Continente,Vallado,Bebidas
Martha's Vinho do Porto Futebol Cube do Porto com Cachecol,"22,92 €/lt",Continente,Martha's,Bebidas
Licor Beirão D'Honra,"28,56 €/lt",Continente,Beirão,Bebidas
Rum Diplomático Reserva Exclusivo,"69,99 €/lt",Continente,Diplomático,Bebidas
Textura da Estrela Dão Vinho Rosé,"27,45 €/lt",Continente,Textura,Bebidas
Tapada de Coelheiros Regional Alentejano Vinho Tinto,"39,87 €/lt",Continente,Tapada de Coelheiros,Bebidas
Quinta Valle Madruga Tinta Barroca Trás-Os-Montes Vinho Tinto,"12,25 €/lt",Continente,Quinta Valle Madruga,Bebidas
Whisky Tamnavulin Doub Cask Edition,"34,27 €/lt",Continente,Tamnavulin,Bebidas
Pessegueiro Reserva Douro Vinho Tinto,"26,65 €/lt",Continente,Quinta do Pessegueiro,Bebidas
Passadouro DOC Douro Vinho Tinto,"23,72 €/lt",Continente,Passadouro,Bebidas
Croft Vinho do Porto Tawny,"8,79 €/lt",Continente,Croft,Bebidas
Planura Regional Alentejano Vinho Branco,"5,45 €/lt",Continente,Planura,Bebidas
Gin Black Pig Costa Alentejana,"59,98 €/lt",Continente,Black Pig,Bebidas
Altano DOC Douro Vinho Tinto,"7,73 €/lt",Continente,Altano,Bebidas
Quinta da Alorna Colheita Tardia DOC Tejo Vinho Branco,"39,97 €/lt",Continente,Quinta da Alorna,Bebidas
Quinta Fonte do Ouro DOC Dão Vinho Tinto,"9,32 €/lt",Continente,Fonte do Ouro,Bebidas
Vale da Poupa Lacrau Douro Vinho Rosé,"8,25 €/lt",Continente,Vale da Poupa,Bebidas
Gin Monkey 47,"113,98 €/lt",Continente,Monkey 47,Bebidas
Pasmados Regional Península de Setúbal Vinho Tinto,"13,32 €/lt",Continente,Pasmados,Bebidas
Gloria Reynolds Regional Alentejano Vinho Tinto,"80,00 €/lt",Continente,Reynolds,Bebidas
Royal OPorto Vinho do Porto White,"9,85 €/lt",Continente,Royal OPorto,Bebidas
1000 Curvas Chardonnay Alvarinho Oak Vinho Verde Branco,"21,99 €/lt",Continente,1000 Curvas,Bebidas
Espumante Borlido Baga Bruto,"9,45 €/lt",Continente,Borlido,Bebidas
Quinta Do Pinto Merlot & Syrah Regional Lisboa Vinho Tinto,"23,45 €/lt",Continente,Quinta Do Pinto,Bebidas
Monsaraz Reserva DOC Alentejo Vinho Tinto,"6,65 €/lt",Continente,Monsaraz,Bebidas
Vodka Cîroc Coconut,"52,71 €/lt",Continente,Cîroc,Bebidas
Bebida Isotónica Benfica,"2,99 €/un",Continente,Prime,Bebidas
Guarda Rios Regional Alentejo Vinho Tinto,"5,33 €/lt",Continente,Guarda Rios,Bebidas
Cabeça de Toiro DOC Tejo Vinho Rosé,"9,99 €/lt",Continente,Cabeça de Toiro,Bebidas
Paço de Teixeiró DOC Vinho Verde Branco,"6,65 €/lt",Continente,Teixeiró,Bebidas
Foral DOC Douro Vinho Tinto,"4,92 €/lt",Continente,Quatro Ventos,Bebidas
Dona Julieta Premium Regional Alentejo Vinho Tinto,"7,45 €/lt",Continente,Dona Julieta,Bebidas
Quinta das Murças Reserva DOC Douro Vinho Tinto,"33,33 €/lt",Continente,Quinta das Murças,Bebidas
Herdade de São Miguel Arinto Esquecido Alentejo Vinho Branco,"26,25 €/lt",Continente,Herdade de São Miguel,Bebidas
Casa da Passarella Enxertia Jaen Dão Vinho Tinto,"19,85 €/lt",Continente,Casa da Passarella,Bebidas
Duorum Reserva DOC Douro Vinho Tinto,"43,99 €/lt",Continente,Duorum,Bebidas
Gin Adamus,"85,57 €/lt",Continente,Adamus,Bebidas
Bágeiras Espumante Branco Bruto,"13,20 €/lt",Continente,Bágeiras,Bebidas
Bebida Espirituosa Eristoff Black,"17,70 €/lt",Continente,Eristoff,Bebidas
Espumante Rocca Gloriosa Branco Bruto,"4,25 €/lt",Continente,Rocca Gloriosa,Bebidas
Fonseca Porto Bin 27 Vinho do Porto Reserva,"17,19 €/lt",Continente,Fonseca Porto,Bebidas
Periquita Reserva Regional Península de Setúbal Vinho Tinto,"9,99 €/lt",Continente,Periquita,Bebidas
Quinta Bons Ares Reserva Regional Duriense Vinho Tinto,"18,25 €/lt",Continente,Quinta Bons Ares,Bebidas
Barão da Várzea do Douro Reserva DOC Douro Vinho Tinto,"26,53 €/lt",Continente,Barão da Várzea do Douro,Bebidas
Quinta da Pacheca Reserva Vinho do Porto Ruby,"18,39 €/lt",Continente,Quinta da Pacheca,Bebidas
Gin Hendrick´s Flora Adora,"52,86 €/lt",Continente,Hendrick´s,Bebidas
Cabeça de Burro Reserva DOC Douro Vinho Branco,"13,32 €/lt",Continente,Cabeça de Burro,Bebidas
Dona Ermelinda Grande Reserva Regional Península de Setúbal Vinho Tinto,"39,99 €/lt",Continente,Dona Ermelinda,Bebidas
Tequila Casamigos Reposado,"121,43 €/lt",Continente,Casamigos,Bebidas
Espumante Marquês de Marialva Blanc de Blancs Regional Beira Atlântico Branco Meio Seco,"9,99 €/lt",Continente,Marquês de Marialva,Bebidas
Santa Vitória Versátil Regional Alentejano Vinho Tinto,"4,99 €/lt",Continente,Versátil,Bebidas
Adega Cooperativa Ponte da Barca DOC Vinho Verde Tinto,"4,92 €/lt",Continente,Ponte da Barca,Bebidas
Eristoff Pink,"17,70 €/lt",Continente,Eristoff,Bebidas
EA Regional Alentejano Vinho Tinto,"5,99 €/lt",Continente,EA,Bebidas
Gin The Botanist Islay Dry com Copo,"56,41 €/lt",Continente,The Botanist,Bebidas
Brandy Torres 10 Anos,"19,99 €/lt",Continente,Torres,Bebidas
Ginja Vila Rainhas com oferta de 12 Copos Chocolate,"41,98 €/lt",Continente,Vila Rainhas,Bebidas
Croft Quinta da Roeda Vinho do Porto Vintage,"53,45 €/lt",Continente,Croft,Bebidas
Aguardente Velha Reserva Marquês De Marialva,"35,70 €/lt",Continente,Marquês De Marialva,Bebidas
Quinta De Porrais Douro Vinho Tinto,"14,79 €/lt",Continente,Casa Santos Lima,Bebidas
Licor de Anis Continente,"9,99 €/lt",Continente,Continente,Bebidas
Cockburn's Vinho do Porto 10 Anos,"25,05 €/lt",Continente,Cockburn's,Bebidas
Monte das Servas Selection Alentejo Vinho Tinto,"8,25 €/lt",Continente,Herdade das Servas,Bebidas
Monte Velho Regional Alentejano Biológico Vinho Tinto,"7,45 €/lt",Continente,Monte Velho,Bebidas
Quinta da Alorna Touriga Nacional e Cabernet Sauvignon Reserva DOC Tejo Vinho Tinto,"10,65 €/lt",Continente,Quinta da Alorna,Bebidas
Espumante Freixenet Seco Carta Rosé,"11,99 €/lt",Continente,Freixenet,Bebidas
Magnum Callabriga Douro Vinho Tinto,"28,67 €/lt",Continente,Callabriga,Bebidas
Vodka Cîroc Pineaple,"55,57 €/lt",Continente,Cîroc,Bebidas
Vallegre DOC Douro Vinho Rosé,"10,65 €/lt",Continente,Vallegre,Bebidas
Monte da Capela Reserva DOC Alentejo Vinho Tinto,"12,12 €/lt",Continente,Monte da Capela,Bebidas
Dona Clara Quinta Romaneira IGP Duriense Vinho Tinto,"34,67 €/lt",Continente,Dona Clara,Bebidas
São Luiz Kopke Reserva DOC Douro Vinho Tinto,"15,99 €/lt",Continente,São Luiz Kopke,Bebidas
Gin Hendrick´s Orbium,"58,29 €/lt",Continente,Hendrick´s,Bebidas
Três Bagos Reserva DOC Douro Vinho Tinto,"12,99 €/lt",Continente,Três Bagos,Bebidas
Negrita Spiced Bebida Espirituosa,"16,41 €/lt",Continente,Negrita,Bebidas
Al-Ria Negra Mole Regional Algarve Tinto,"11,05 €/lt",Continente,Al-Ria,Bebidas
Whisky Jura Single Malt 10 Anos,"59,99 €/lt",Continente,Jura,Bebidas
Whisky Bulleit Bourbon,"54,99 €/lt",Continente,Bulleit,Bebidas
Gin Sharish Blue,"61,18 €/lt",Continente,Sharish,Bebidas
Monte das Talhas Reserva Alentejo Vinho Tinto,"10,53 €/lt",Continente,Herdade Grande,Bebidas
Dona Francisca Vinhas Velhas Douro Vinho Tinto,"26,92 €/lt",Continente,Dona Francisca,Bebidas
Casa Santar Vinha dos Amores Encruzado DOC Dão Vinho Branco,"40,00 €/lt",Continente,Casa Santar,Bebidas
Whisky Malte Glenfiddich 15 Anos,"98,56 €/lt",Continente,Glenfiddich,Bebidas
Estrela de Anis para Gin,"219,50 €/kg",Continente,Mix,Bebidas
Bombay Saphire Gin & Tonic,"12,36 €/lt",Continente,Bombay,Bebidas
Barros Vinho do Porto Ruby,"8,79 €/lt",Continente,Barros,Bebidas
Somontes Dão Vinho Branco,"7,72 €/lt",Continente,Casa Da Passarella,Bebidas
Bebida Espirituosa Misss Black,"10,70 €/lt",Continente,Misss,Bebidas
Chryseia DOC Douro Vinho Tinto,"118,67 €/lt",Continente,Chryseia,Bebidas
Licor de Whisky Southern Confort,"30,84 €/lt",Continente,Southern Confort,Bebidas
Mandriola de Lisboa Regional Lisboa Vinho Branco,"6,65 €/lt",Continente,Mandriola de Lisboa,Bebidas
Royal Oporto Vinho do Porto 10 Anos,"25,17 €/lt",Continente,Real Companhia Velha,Bebidas
Bons Ares Douro Vinho Branco,"15,99 €/lt",Continente,Adriano Ramos Pinto,Bebidas
Taylor's Vinho do Porto Late Bottled Vintage,"20,52 €/lt",Continente,Taylor's,Bebidas
Encosta das Perdizes Reserva DOC Alentejo Vinho Tinto,"6,65 €/lt",Continente,Encosta das Perdizes,Bebidas
Adega Do Monte Alentejo Vinho Tinto,"6,92 €/lt",Continente,João M Barbosa Vinhos,Bebidas
Quinta de São José Colheita Douro Vinho Tinto,"19,05 €/lt",Continente,Quinta de S. José,Bebidas
Licor Amarguinha Creme,"23,27 €/lt",Continente,Amarguinha,Bebidas
Espumante Bruto Cruz Blanc des Blancs Branco Bruto,"7,99 €/lt",Continente,Gran Cruz,Bebidas
Carm Códega do Larinho DOC Douro Vinho Branco,"23,59 €/lt",Continente,Carm,Bebidas
Cartuxa DOC Alentejo Vinho Rosé,"21,99 €/lt",Continente,Cartuxa,Bebidas
Gatão Vinho Rosé,"4,65 €/lt",Continente,Gatão,Bebidas
Irreverente Regional Terras do Dão Vinho Tinto,"5,93 €/lt",Continente,Irreverente,Bebidas
Sobreiro de Pegões 10% Regional Península de Setúbal Vinho,"3,99 €/lt",Continente,Sobreiro de Pegões,Bebidas
Quinta da Espiga Regional Lisboa Vinho Tinto,"4,12 €/lt",Continente,Quinta da Espiga,Bebidas
Whisky The Glenrothes 12 Anos,"80,71 €/lt",Continente,Glenrothes,Bebidas
Whisky Grant's 12 Anos Triple Wood,"34,27 €/lt",Continente,Grant's,Bebidas
Kompassus Espumante Blanc De Noirs Branco Bruto,"26,53 €/lt",Continente,Kompassus,Bebidas
Vinha Paz Dão Vinho Tinto,"11,69 €/un",Continente,Vinha Paz,Bebidas
Quinta dos Aciprestes Reserva DOC Douro Vinho Tinto,"26,65 €/lt",Continente,Quinta dos Aciprestes,Bebidas
Gin The Foxtale Pink,"24,57 €/lt",Continente,The Foxtale,Bebidas
Tiago Cabaço Encruzado Branco Alentejo,"15,05 €/lt",Continente,Tiago Cabaço,Bebidas
O Fugitivo Vinhas Centenárias DOC Dão Vinho Tinto,"37,33 €/lt",Continente,O Fugitivo,Bebidas
Susana Esteban Sem Vergonha Alentejo Vinho Tinto,"34,00 €/lt",Continente,Susana Esteban,Bebidas
José Piteira Talha Alentejo Vinho Tinto,"18,52 €/lt",Continente,José Piteira,Bebidas
Espumante Ataíde Semedo Milléssime Bruto,"41,33 €/lt",Continente,Ataíde Semedo,Bebidas
Dom Martinho Regional Alentejano Vinho Tinto,"5,99 €/lt",Continente,Dom Martinho,Bebidas
Cabeça de Toiro Reserva DOC Tejo Vinho Branco,"9,99 €/lt",Continente,Cabeça de Toiro,Bebidas
Cognac Hennessy V.S.,"64,14 €/lt",Continente,Hennessy,Bebidas
Churchill's Grande Reserva DOC Douro Vinho Tinto,"46,60 €/lt",Continente,Churchill's,Bebidas
Croft Platinum DOC Vinho do Porto Reserva,"18,65 €/lt",Continente,Croft,Bebidas
Espumante Casa Ermelinda Freitas Bruto Branco,"11,99 €/lt",Continente,Casa Ermelinda Freitas,Bebidas
Esporão Private Selection Regional Alentejano Vinho Tinto,"86,65 €/lt",Continente,Esporão,Bebidas
Rum The Kraken Black Spiced,"44,99 €/lt",Continente,The Kraken,Bebidas
Sandeman Tawny Vinho do Porto 20 Anos,"59,20 €/lt",Continente,Sandeman,Bebidas
Champanhe Marquis de Sade Bruto,"31,99 €/lt",Continente,Marquis de Sade,Bebidas
Quinta Da Lomba Rótulo Dão Vinho Tinto,"6,99 €/lt",Continente,Niepoort,Bebidas
Palácio da Brejoeira Alvarinho DOC Vinho Verde Branco,"39,99 €/lt",Continente,Palácio da Brejoeira,Bebidas
Pequenos Rebentos Atlantico Vinho Verde Tinto,"20,65 €/lt",Continente,Márcio Lopes,Bebidas
Croft Pink Vinho do Porto Rosé,"14,92 €/lt",Continente,Croft,Bebidas
Quinta do Ventozelo Blend DOC Douro Vinho Tinto,"22,65 €/lt",Continente,Quinta do Ventozelo,Bebidas
Whispering Angel França Vinho Rosé,"29,40 €/lt",Continente,Whispering Angel,Bebidas
Convento da Tomina Regional Alentejano Vinho Tinto,"12,99 €/lt",Continente,Convento da Tomina,Bebidas
Ginja Mariquinhas com Copos de Chocolate,"46,98 €/lt",Continente,Mariquinhas,Bebidas
Tequila Silver Sierra,"28,56 €/lt",Continente,Sierra,Bebidas
Gold Drink Limão,"21,24 €/kg",Continente,Gold Nutrition,Bebidas
Gin Sharish,"61,18 €/lt",Continente,Sharish,Bebidas
Whisky The Glendronach 12 Anos,"73,99 €/lt",Continente,Glendronach,Bebidas
Monte das Ânforas Regional Alentejano Vinho Tinto,"3,99 €/lt",Continente,Ânforas,Bebidas
Espumante Murganheira Malvasia Fina DOC Távora-Varosa Branco Bruto,"22,65 €/lt",Continente,Murganheira,Bebidas
Aguardente Fim de Século Vínica,"28,56 €/lt",Continente,Fim de Século,Bebidas
Beyra Pinot Noir DOC Beira Interior Vinho Tinto,"26,53 €/lt",Continente,Beyra,Bebidas
Cachaça Velho Barreiro Silver,"17,13 €/lt",Continente,Velho Barreiro,Bebidas
Marquês de Marialva Arinto Reserva DOC Bairrada Vinho Branco,"13,32 €/lt",Continente,Marquês de Marialva,Bebidas
Ferreira Vinho do Porto Lágrima Branco,"10,80 €/lt",Continente,Ferreira,Bebidas
Maria Izabel Douro Vinho Tinto,"24,39 €/lt",Continente,Quinta Maria Izabel,Bebidas
Duque de Viseu DOC Dão Vinho Branco,"6,39 €/lt",Continente,Duque de Viseu,Bebidas
Miraval Côtes de Provence Vinho Rosé,"31,93 €/lt",Continente,Miraval,Bebidas
Ferreira Vinho do Porto Late Bottled Vintage,"21,59 €/lt",Continente,Ferreira,Bebidas
Licor Amarguinha Creme Tarte de Amêndoa e Caramelo com Copo,"23,27 €/lt",Continente,Amarguinha,Bebidas
Espumante São Domingos Millésime DOC Bairrada Branco Bruto,"17,32 €/lt",Continente,São Domingos,Bebidas
Vinha Paz Reserva Dão Vinho Tinto,"30,79 €/lt",Continente,Vinha Paz,Bebidas
Gin Beefeater Black,"36,70 €/lt",Continente,Beefeater,Bebidas
Aguardente Alqueva Reserva Figo,"39,86 €/lt",Continente,Alqueva Gin,Bebidas
Rum Santa Teresa 1796,"70,29 €/lt",Continente,Santa Teresa,Bebidas
Vercoope Vinho Branco,"2,19 €/lt",Continente,Vercoope,Bebidas
Lan Crianza Espanha Vinho Tinto,"13,20 €/lt",Continente,Lan,Bebidas
Pombal do Vesuvio DOC Douro Vinho Tinto,"21,32 €/lt",Continente,Pombal do Vesuvio,Bebidas
Dona Paterna Espumante Branco Bruto,"31,72 €/lt",Continente,Quinta da Carvalheira,Bebidas
Vodka Nemiroff De Luxe,"29,70 €/lt",Continente,Nemiroff,Bebidas
Whisky Scottish Leader 12 Anos,"34,27 €/lt",Continente,Scottish Leader,Bebidas
Pequeno Dilema Douro Vinho Branco,"27,85 €/lt",Continente,Symington,Bebidas
Castiço Vinho Frisante Branco,"4,65 €/lt",Continente,Castiço,Bebidas
Cossart Gordon 5 Anos Malvasia Vinho da Madeira Doce,"24,39 €/lt",Continente,Cossart Gordon,Bebidas
Porto Gran Cruz Decanter Colheita 2011,"37,32 €/lt",Continente,Gran Cruz,Bebidas
Bebida Isotónica em Pó Limão,"15,69 €/kg",Continente,Way Up,Bebidas
Quinta do Vallado Vinho do Porto Reserva Tawny,"23,32 €/lt",Continente,Quinta do Vallado,Bebidas
Herdade dos Grous Moon Harvest Regional Alentejo Vinho Tinto,"29,99 €/lt",Continente,Herdade dos Grous,Bebidas
Tequila Jose Cuervo Tradicional Reposado,"47,13 €/lt",Continente,Jose Cuervo,Bebidas
Cruz Vinho do Porto Pink,"13,32 €/lt",Continente,Gran Cruz,Bebidas
Cachaça Leblon,"46,57 €/lt",Continente,Leblon,Bebidas
Stanley Colares Pinot Noir Lisboa Vinho Tinto,"15,59 €/lt",Continente,Stanley,Bebidas
Terra A Terra Reserva Douro Vinho Tinto,"17,32 €/lt",Continente,Quanta Terra,Bebidas
Casa Amarela Selection Km 17 DOC Douro Vinho Tinto,"23,00 €/lt",Continente,Quinta da Casa Amarela,Bebidas
Piccini Collezione Oro docg Chianti Riserva Itália Vinho Tinto,"15,85 €/lt",Continente,Piccini,Bebidas
Zip Douro Vinho Branco,"7,59 €/lt",Continente,Quinta Vale D´Aldeia,Bebidas
Gin The London Nº1,"54,27 €/lt",Continente,The London Nº. 1,Bebidas
Rum Bacardi Gran Reserva 8 Anos com Estojo,"54,27 €/lt",Continente,Bacardi,Bebidas
Herdade de Catapereiro Reserva Regional Tejo Vinho Tinto,"9,32 €/lt",Continente,Herdade de Catapereiro,Bebidas
Cerejeiras Regional Lisboa Vinho Tinto,"6,65 €/lt",Continente,Cerejeiras,Bebidas
Poças Fora Da Série Orange Douro Vinho Branco,"29,32 €/lt",Continente,Poças,Bebidas
Castello D'Alba Grande Reserva DOC Douro Vinho Tinto,"35,47 €/lt",Continente,Castello D'Alba,Bebidas
Fiuza Cabernet Sauvignon Regional Tejo Vinho Tinto,"9,05 €/lt",Continente,Fiuza,Bebidas
Casillero del Diablo Cabernet Sauvignon Chile Vinho Tinto,"9,99 €/lt",Continente,Casillero del Diablo,Bebidas
Espumante Villa de Corgos Cuvée Blanc de Blancs Regional Beira Atlântico Branco Bruto,"15,99 €/lt",Continente,Villa de Corgos,Bebidas
Aldeias de Juromenha Syrah Reserva Regional Alentejano Vinho Tinto,"9,99 €/lt",Continente,Aldeias de Juromenha,Bebidas
Vallado Vinho do Porto 10 Anos,"40,00 €/lt",Continente,Vallado,Bebidas
Champanhe Moet et Chandon Nectar Imperial Bruto Branco,"91,93 €/lt",Continente,Moet & Chandon,Bebidas
Paço do Conde Regional Alentejano Vinho Tinto,"5,99 €/lt",Continente,Paço Conde,Bebidas
Lobo de Vasconcellos Reserva Alentejo Vinho Tinto,"33,33 €/lt",Continente,Lobo de Vasconcellos,Bebidas
Porto Graham's Blend Nº 5 Porto Branco,"33,27 €/lt",Continente,Graham's,Bebidas
Herdade Papa Leite Pacto do Diabo Alentejo Vinho Tinto,"53,33 €/lt",Continente,Herdade Papa Leite,Bebidas
Muros de Melgaço Alvarinho Vinho Verde Branco,"27,19 €/lt",Continente,Muros de Melgaço,Bebidas
Espumante Original Baga Reserva Bruto,"12,52 €/lt",Continente,Original,Bebidas
Meia Encosta DOC Dão Vinho Tinto,"5,72 €/lt",Continente,Meia Encosta,Bebidas
Licor Pisang Ambon,"24,99 €/lt",Continente,Pisang Ambon,Bebidas
Herdade dos Grous Reserva Regional Alentejano Vinho Tinto,"39,87 €/lt",Continente,Herdade dos Grous,Bebidas
